ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-11-08,21406.912574617127,15636.09806830072,26967.382380420575,19773.50569523789,23151.038268292068,-172.7855905994657,-172.7855905994657,-172.7855905994657,-1457.0638652437337,-1457.0638652437337,-1457.0638652437337,1284.278274644268,1284.278274644268,1284.278274644268,0.0,0.0,0.0,21234.12698401766
2022-11-09,21414.487371538584,15906.894797559838,27505.461982114215,19768.715621305466,23170.166506785547,111.34961924332926,111.34961924332926,111.34961924332926,-1357.378027538256,-1357.378027538256,-1357.378027538256,1468.7276467815852,1468.7276467815852,1468.7276467815852,0.0,0.0,0.0,21525.836990781914
2022-11-10,21422.06216846004,17247.616370154756,28423.99062960613,19766.930970074576,23188.79435107731,1256.8167698121654,1256.8167698121654,1256.8167698121654,-363.7516225420441,-363.7516225420441,-363.7516225420441,1620.5683923542094,1620.5683923542094,1620.5683923542094,0.0,0.0,0.0,22678.878938272206
2022-11-11,21429.6369653815,19173.15918851824,29968.043770316126,19765.071027361944,23207.42219536908,3176.026799947269,3176.026799947269,3176.026799947269,1436.839430167392,1436.839430167392,1436.839430167392,1739.187369779877,1739.187369779877,1739.187369779877,0.0,0.0,0.0,24605.66376532877
2022-11-12,21437.211762302963,20918.251406319385,32032.3806341993,19761.767534060695,23228.764083171805,5066.715196920035,5066.715196920035,5066.715196920035,3241.6924356024174,3241.6924356024174,3241.6924356024174,1825.0227613176173,1825.0227613176173,1825.0227613176173,0.0,0.0,0.0,26503.926959222998
2022-11-13,21444.786559224423,16924.02371088357,28836.41464768588,19760.214862804245,23260.052923095096,1477.2490161984679,1477.2490161984679,1477.2490161984679,-402.32694030279004,-402.32694030279004,-402.32694030279004,1879.5759565012581,1879.5759565012581,1879.5759565012581,0.0,0.0,0.0,22922.03557542289
2022-11-14,21452.36135614588,16413.607742876007,27964.902115223656,19758.9595900133,23287.244857141253,807.3816228023602,807.3816228023602,807.3816228023602,-1098.0114101334361,-1098.0114101334361,-1098.0114101334361,1905.393032935796,1905.393032935796,1905.393032935796,0.0,0.0,0.0,22259.74297894824
2022-11-15,21459.93615306734,16448.216346603185,27499.30947294349,19752.546986527366,23303.851575290333,448.951827122565,448.951827122565,448.951827122565,-1457.0638652425816,-1457.0638652425816,-1457.0638652425816,1906.0156923651466,1906.0156923651466,1906.0156923651466,0.0,0.0,0.0,21908.887980189906
2022-11-16,21467.510949988802,16410.73541355249,28208.94110463516,19749.473470682922,23320.458293439413,528.5243387495269,528.5243387495269,528.5243387495269,-1357.378027539386,-1357.378027539386,-1357.378027539386,1885.9023662889128,1885.9023662889128,1885.9023662889128,0.0,0.0,0.0,21996.03528873833
2022-11-17,21475.085746910263,17688.394551255216,28639.434380573322,19746.100382498447,23337.065011588493,1486.569432264923,1486.569432264923,1486.569432264923,-363.7516225435197,-363.7516225435197,-363.7516225435197,1850.3210548084426,1850.3210548084426,1850.3210548084426,0.0,0.0,0.0,22961.655179175184
2022-11-18,21482.660543831724,19164.84715399682,30310.444562012904,19738.404335009636,23353.67172973758,3242.0557111098356,3242.0557111098356,3242.0557111098356,1436.8394301562919,1436.8394301562919,1436.8394301562919,1805.216280953544,1805.216280953544,1805.216280953544,0.0,0.0,0.0,24724.71625494156
2022-11-19,21490.235340753185,20748.690881181534,32039.349668374918,19734.064951258562,23370.27844788666,4998.7457428182215,4998.7457428182215,4998.7457428182215,3241.6924356009604,3241.6924356009604,3241.6924356009604,1757.053307217261,1757.053307217261,1757.053307217261,0.0,0.0,0.0,26488.981083571405
2022-11-20,21497.81013767464,17357.549732734045,28685.3009867784,19729.748701631608,23382.489716984048,1310.3165090578582,1310.3165090578582,1310.3165090578582,-402.3269403033706,-402.3269403033706,-402.3269403033706,1712.643449361229,1712.643449361229,1712.643449361229,0.0,0.0,0.0,22808.1266467325
2022-11-21,21505.3849345961,16520.229752901356,27936.524837888173,19719.961698444935,23388.899781892655,580.9435046121696,580.9435046121696,580.9435046121696,-1098.011410134343,-1098.011410134343,-1098.011410134343,1678.9549147465127,1678.9549147465127,1678.9549147465127,0.0,0.0,0.0,22086.328439208268
2022-11-22,21512.959731517563,16411.454597116794,27433.59731815299,19707.708865656186,23400.19813546826,205.8502055247636,205.8502055247636,205.8502055247636,-1457.0638652414295,-1457.0638652414295,-1457.0638652414295,1662.9140707661932,1662.9140707661932,1662.9140707661932,0.0,0.0,0.0,21718.809937042326
2022-11-23,21520.534528439024,16421.95776934686,28082.311591820864,19695.45603286744,23409.676919191694,313.8243713841152,313.8243713841152,313.8243713841152,-1357.3780275396234,-1357.3780275396234,-1357.3780275396234,1671.2023989237384,1671.2023989237384,1671.2023989237384,0.0,0.0,0.0,21834.35889982314
2022-11-24,21528.10932536048,17488.810806950976,28429.56792833188,19687.07382437052,23431.09558763601,1346.3029778708237,1346.3029778708237,1346.3029778708237,-363.75162254499526,-363.75162254499526,-363.75162254499526,1710.0546004158189,1710.0546004158189,1710.0546004158189,0.0,0.0,0.0,22874.412303231304
2022-11-25,21535.68412228194,19365.42018499239,29727.05565569392,19686.236497191865,23452.514256080332,3221.902812588452,3221.902812588452,3221.902812588452,1436.8394301599685,1436.8394301599685,1436.8394301599685,1785.063382428484,1785.063382428484,1785.063382428484,0.0,0.0,0.0,24757.58693487039
2022-11-26,21543.2589192034,21099.138500376743,32471.07986244643,19685.53812879976,23473.837380440043,5142.6888028627045,5142.6888028627045,5142.6888028627045,3241.6924356001705,3241.6924356001705,3241.6924356001705,1900.996367262534,1900.996367262534,1900.996367262534,0.0,0.0,0.0,26685.947722066103
2022-11-27,21550.833716124864,17475.650763000864,28938.055439680873,19685.021998289772,23494.93852846834,1659.3033893268444,1659.3033893268444,1659.3033893268444,-402.3269403064005,-402.3269403064005,-402.3269403064005,2061.630329633245,2061.630329633245,2061.630329633245,0.0,0.0,0.0,23210.137105451708
2022-11-28,21558.40851304632,16566.37112479533,28085.909477883248,19684.505867779786,23516.039676496643,1171.596175751845,1171.596175751845,1171.596175751845,-1098.0114101309834,-1098.0114101309834,-1098.0114101309834,2269.6075858828285,2269.6075858828285,2269.6075858828285,0.0,0.0,0.0,22730.004688798166
2022-11-29,21565.983309967778,16494.298728813654,28717.93572578069,19683.9897372698,23536.345629377465,1069.2549760874774,1069.2549760874774,1069.2549760874774,-1457.0638652402777,-1457.0638652402777,-1457.0638652402777,2526.318841327755,2526.318841327755,2526.318841327755,0.0,0.0,0.0,22635.238286055257
2022-11-30,21573.558106889242,17426.72795796299,28400.752823699808,19683.473606759813,23552.95234752655,1474.4381336594674,1474.4381336594674,1474.4381336594674,-1357.3780275365013,-1357.3780275365013,-1357.3780275365013,2831.816161195969,2831.816161195969,2831.816161195969,0.0,0.0,0.0,23047.99624054871
2022-12-01,21581.1329038107,18662.04616727339,30078.95873290818,19682.957476249827,23570.71077551867,2821.007360340727,2821.007360340727,2821.007360340727,-363.7516225390577,-363.7516225390577,-363.7516225390577,3184.7589828797845,3184.7589828797845,3184.7589828797845,0.0,0.0,0.0,24402.140264151425
2022-12-02,21588.70770073216,20475.94439804573,32649.917449345925,19680.039273080638,23587.93020921107,5019.234681885711,5019.234681885711,5019.234681885711,1436.8394301612175,1436.8394301612175,1436.8394301612175,3582.3952517244943,3582.3952517244943,3582.3952517244943,0.0,0.0,0.0,26607.94238261787
2022-12-03,21596.28249765362,22996.78320142924,34849.0121800013,19676.422318838846,23604.887146047542,7262.271296770391,7262.271296770391,7262.271296770391,3241.6924355993806,3241.6924355993806,3241.6924355993806,4020.578861171012,4020.578861171012,4020.578861171012,0.0,0.0,0.0,28858.553794424013
2022-12-04,21603.857294575082,19896.611537660796,31405.28344964589,19672.805364597054,23630.861962179035,4091.4966942436263,4091.4966942436263,4091.4966942436263,-402.3269402967282,-402.3269402967282,-402.3269402967282,4493.823634540354,4493.823634540354,4493.823634540354,0.0,0.0,0.0,25695.353988818708
2022-12-05,21611.43209149654,19875.61575481154,31367.346792531556,19664.363722952534,23652.362795300065,3897.3817150624045,3897.3817150624045,3897.3817150624045,-1098.011410134765,-1098.011410134765,-1098.011410134765,4995.39312519717,4995.39312519717,4995.39312519717,0.0,0.0,0.0,25508.813806558945
2022-12-06,21619.006888418,20401.119400119584,31669.87986784201,19651.308905512768,23667.064341079797,4060.360694774178,4060.360694774178,4060.360694774178,-1457.0638652430805,-1457.0638652430805,-1457.0638652430805,5517.424560017258,5517.424560017258,5517.424560017258,0.0,0.0,0.0,25679.36758319218
2022-12-07,21626.58168533946,20739.14180365503,32315.485394264382,19638.41983405989,23681.765886859535,4693.706306164193,4693.706306164193,4693.706306164193,-1357.378027541883,-1357.378027541883,-1357.378027541883,6051.084333706076,6051.084333706076,6051.084333706076,0.0,0.0,0.0,26320.287991503654
2022-12-08,21634.15648226092,22072.326036837563,33618.0601426685,19627.300639447625,23697.897114221247,6222.999980936591,6222.999980936591,6222.999980936591,-363.7516225405332,-363.7516225405332,-363.7516225405332,6586.751603477124,6586.751603477124,6586.751603477124,0.0,0.0,0.0,27857.156463197512
2022-12-09,21641.73127918238,24042.564758829994,35622.55652857902,19630.147218317106,23715.801558540184,8551.065188515502,8551.065188515502,8551.065188515502,1436.8394301525443,1436.8394301525443,1436.8394301525443,7114.225758362958,7114.225758362958,7114.225758362958,0.0,0.0,0.0,30192.79646769788
2022-12-10,21649.306076103836,27007.542276391687,38341.08820762494,19630.489413066385,23733.568346709126,10864.645301975519,10864.645301975519,10864.645301975519,3241.6924355985902,3241.6924355985902,3241.6924355985902,7622.952866376929,7622.952866376929,7622.952866376929,0.0,0.0,0.0,32513.951378079357
2022-12-11,21656.8808730253,23573.42548797717,35285.62141888726,19632.836440474017,23751.141496070904,7699.938714214387,7699.938714214387,7699.938714214387,-402.32694029853354,-402.32694029853354,-402.32694029853354,8102.265654512921,8102.265654512921,8102.265654512921,0.0,0.0,0.0,29356.819587239686
2022-12-12,21664.45566994676,23372.278862837964,34925.180881143104,19635.095025751812,23768.714645432683,7443.619756477557,7443.619756477557,7443.619756477557,-1098.011410132798,-1098.011410132798,-1098.011410132798,8541.631166610354,8541.631166610354,8541.631166610354,0.0,0.0,0.0,29108.07542642432
2022-12-13,21672.03046686822,23254.128559017227,35145.553792348204,19634.64071089931,23786.28779479446,7473.836118991788,7473.836118991788,7473.836118991788,-1457.0638652419275,-1457.0638652419275,-1457.0638652419275,8930.899984233716,8930.899984233716,8930.899984233716,0.0,0.0,0.0,29145.866585860007
2022-12-14,21679.60526378968,23703.994266802896,35309.92365707286,19635.081985999674,23803.860944156248,7903.172766133372,7903.172766133372,7903.172766133372,-1357.378027538761,-1357.378027538761,-1357.378027538761,9260.550793672133,9260.550793672133,9260.550793672133,0.0,0.0,0.0,29582.77802992305
2022-12-15,21687.18006071114,25059.199559733344,36858.423769863264,19633.10206023617,23821.43409351802,9158.172519090744,9158.172519090744,9158.172519090744,-363.7516225459424,-363.7516225459424,-363.7516225459424,9521.924141636688,9521.924141636688,9521.924141636688,0.0,0.0,0.0,30845.35257980188
2022-12-16,21694.7548576326,26747.34299668529,38945.52550681996,19629.71222987386,23840.653150480102,11144.278872535622,11144.278872535622,11144.278872535622,1436.8394301537935,1436.8394301537935,1436.8394301537935,9707.439442381828,9707.439442381828,9707.439442381828,0.0,0.0,0.0,32839.03373016822
2022-12-17,21702.329654554058,29511.477936389896,40604.277722279556,19624.054281196753,23870.949296468247,13052.482110442621,13052.482110442621,13052.482110442621,3241.6924355971328,3241.6924355971328,3241.6924355971328,9810.789674845486,9810.789674845486,9810.789674845486,0.0,0.0,0.0,34754.81176499668
2022-12-18,21709.90445147552,25413.034792882478,36559.653552705546,19616.85555902372,23893.535914256063,9424.78179042485,9424.78179042485,9424.78179042485,-402.32694030033855,-402.32694030033855,-402.32694030033855,9827.108730725187,9827.108730725187,9827.108730725187,0.0,0.0,0.0,31134.686241900366
2022-12-19,21717.47924839698,24701.74389067828,36287.0970448572,19609.3319740596,23909.849991682724,8655.095619827574,8655.095619827574,8655.095619827574,-1098.0114101308309,-1098.0114101308309,-1098.0114101308309,9753.107029958403,9753.107029958403,9753.107029958403,0.0,0.0,0.0,30372.574868224554
2022-12-20,21725.054045318437,24259.982010653548,35916.73735664174,19603.683859479348,23926.056264908155,8130.1079269331785,8130.1079269331785,8130.1079269331785,-1457.063865242164,-1457.063865242164,-1457.063865242164,9587.17179217534,9587.17179217534,9587.17179217534,0.0,0.0,0.0,29855.161972251615
2022-12-21,21732.628842239897,23556.17187409673,35577.06167825555,19602.288706872583,23942.26253813359,7972.051193744302,7972.051193744302,7972.051193744302,-1357.378027539891,-1357.378027539891,-1357.378027539891,9329.429221284194,9329.429221284194,9329.429221284194,0.0,0.0,0.0,29704.6800359842
2022-12-22,21740.20363916136,24535.95137982163,36491.14124273431,19600.849741340964,23958.468811359024,8618.015180477068,8618.015180477068,8618.015180477068,-363.75162254371145,-363.75162254371145,-363.75162254371145,8981.766803020779,8981.766803020779,8981.766803020779,0.0,0.0,0.0,30358.218819638427
2022-12-23,21747.77843608282,25681.37252100063,37483.850224361755,19598.74149182247,23974.675084584454,9984.654337511261,9984.654337511261,9984.654337511261,1436.8394301574695,1436.8394301574695,1436.8394301574695,8547.814907353788,8547.814907353788,8547.814907353788,0.0,0.0,0.0,31732.432773594082
2022-12-24,21755.353233004276,27128.124176437763,38684.50447831185,19590.64104962203,23995.472623267495,11274.580338944166,11274.580338944166,11274.580338944166,3241.692435597011,3241.692435597011,3241.692435597011,8032.887903347157,8032.887903347157,8032.887903347157,0.0,0.0,0.0,33029.933571948444
2022-12-25,21762.928029925737,22760.728652364745,34827.44795079132,19582.16841755417,24014.75265925464,7041.55906640137,7041.55906640137,7041.55906640137,-402.3269403033685,-402.3269403033685,-402.3269403033685,7443.886006704738,7443.886006704738,7443.886006704738,0.0,0.0,0.0,28804.487096327106
2022-12-26,21770.5028268472,21545.339925516688,33744.31349579652,19574.189823176064,24031.79937871728,5691.148653372314,5691.148653372314,5691.148653372314,-1098.0114101346119,-1098.0114101346119,-1098.0114101346119,6789.160063506926,6789.160063506926,6789.160063506926,0.0,0.0,0.0,27461.651480219516
2022-12-27,21778.07762376866,20870.270537497385,31896.638591614428,19567.207801330675,24048.702045021946,4621.278536416756,4621.278536416756,4621.278536416756,-1457.0638652410105,-1457.0638652410105,-1457.0638652410105,6078.342401657767,6078.342401657767,6078.342401657767,0.0,0.0,0.0,26399.356160185416
2022-12-28,21785.652420690116,20022.145728980748,31742.470391105053,19566.314091857694,24064.802717715036,3964.7697027703,3964.7697027703,3964.7697027703,-1357.3780275410209,-1357.3780275410209,-1357.3780275410209,5322.147730311321,5322.147730311321,5322.147730311321,0.0,0.0,0.0,25750.422123460416
2022-12-29,21793.227217611577,20218.73489574839,32098.71752389382,19557.855817710868,24080.90339040813,4168.397192194853,4168.397192194853,4168.397192194853,-363.7516225414804,-363.7516225414804,-363.7516225414804,4532.148814736333,4532.148814736333,4532.148814736333,0.0,0.0,0.0,25961.62440980643
2022-12-30,21800.802014533037,21107.31991142516,32969.50085043659,19549.549892668652,24097.35950237277,5157.371710639179,5157.371710639179,5157.371710639179,1436.8394301611463,1436.8394301611463,1436.8394301611463,3720.532280478032,3720.532280478032,3720.532280478032,0.0,0.0,0.0,26958.173725172215
2022-12-31,21808.3768114545,22271.449902003147,34183.67235390216,19541.6519632608,24116.28596795627,6141.532825672062,6141.532825672062,6141.532825672062,3241.6924356007407,3241.6924356007407,3241.6924356007407,2899.8403900713215,2899.8403900713215,2899.8403900713215,0.0,0.0,0.0,27949.909637126562
2023-01-01,21815.951608375955,17814.93380906884,29404.996429070885,19537.144093620358,24135.21243353977,1680.3780351737091,1680.3780351737091,1680.3780351737091,-402.3269402936964,-402.3269402936964,-402.3269402936964,2082.704975467405,2082.704975467405,2082.704975467405,0.0,0.0,0.0,23496.329643549663
2023-01-02,21823.526405297416,15561.007777619117,27867.32523899738,19532.380729730376,24154.138899123267,183.5684811456424,183.5684811456424,183.5684811456424,-1098.011410132645,-1098.011410132645,-1098.011410132645,1281.5798912782873,1281.5798912782873,1281.5798912782873,0.0,0.0,0.0,22007.094886443057
